series_id,year,period,value,footnote_codes,date,series_title
LNU04049850,2014,A01,5.3,nan,2014-12-31,"(Unadj) Unemployment Rate - Men, Other Service Periods, 25 years and over"
LNU04050630,2014,A01,9.9,nan,2014-12-31,"(Unadj) Unemployment Rate - Veterans, Other Service Periods, 45 to 54 years, Black or African American"
LNU04078845,2014,A01,9.1,nan,2014-12-31,"(Unadj) Unemployment Rate - Nonveterans, Less than a High School Diploma, 25 years and over"
LNU04000241,2014,M13,3.8,nan,2014-12-31,"(Unadj) Unemployment Rate - 40-44 yrs., White Men"
LNU04032233,2014,M13,4.7,nan,2014-12-31,"(Unadj) Unemployment Rate - Durable Goods Industry, Private Wage and Salary Workers"
LNU04000339,2014,M13,4.4,nan,2014-12-31,"(Unadj) Unemployment Rate - 45 yrs. & over, Women"
LNU04023014,2014,M13,21.9,nan,2014-12-31,"(Unadj) Unemployment Rate - Not Enrolled in School, 16-19 yrs."
LNU04026216,2014,M13,7.6,nan,2014-12-31,"(Unadj) Unemployment Rate - 75 yrs. & over, Black or African American"
LNU04050624,2014,A01,5.3,nan,2014-12-31,"(Unadj) Unemployment Rate - Veterans, Other Service Periods, 45 to 54 years, Hispanic or Latino"
LNU04024230,2014,M13,4.4,nan,2014-12-31,(Unadj) Unemployment Rate - 55 yrs. & over
LNU04027673,2014,M13,10.0,nan,2014-12-31,"(Unadj) Unemployment Rate - Some College, No Degree, 25 yrs. & over, Black or African American"
LNU04032248,2014,M13,11.5,nan,2014-12-31,"(Unadj) Unemployment Rate - 20-24 yrs., Asian"
LNU04051168,2014,M13,4.7,nan,2014-12-31,"(Unadj) Unemployment Rate - Nonveterans, 65 years and over, Men"
LNU0407339584,2014,A01,5.3,nan,2014-12-31,"(Unadj) Unemployment Rate - Foreign born, West North Central"
LNU04032276,2014,M13,12.2,nan,2014-12-31,"(Unadj) Unemployment Rate - Enrolled in College Part Time, 16-24 yrs., Asian"
LNU0407339581,2014,A01,6.0,nan,2014-12-31,"(Unadj) Unemployment Rate - Foreign born, New England"
LNU04017239,2014,M13,1.5,nan,2014-12-31,"(Unadj) Unemployment Rate - New Entrants, Black or African American"
LNU04023567,2014,M13,2.0,nan,2014-12-31,"(Unadj) Unemployment Rate - Reentrants to Labor Force 20 yrs. & over, Women"
LNU04024706,2014,M13,9.8,nan,2014-12-31,"(Unadj) Unemployment Rate - Never Married 20-64 yrs., Men"
LNU04050319,2014,A01,4.8,nan,2014-12-31,"(Unadj) Unemployment Rate - Veterans, 35 to 44 years, Asian"
LNU04066581,2014,M13,7.5,nan,2014-12-31,"(Unadj) Unemployment Rate - Veterans, Gulf War Era II, 25 to 34 years, Men"
LNU04034022,2014,M13,3.1,nan,2014-12-31,(Unadj) Unemployment Rate - Architecture and Engineering Occupations
LNU04000070,2014,M13,5.3,nan,2014-12-31,(Unadj) Unemployment Rate - 25-54 yrs.. Hispanic or Latino Men
LNU04000314,2014,M13,9.4,nan,2014-12-31,(Unadj) Unemployment Rate - Never Married Women
LNU04073463,2014,A01,5.0,nan,2014-12-31,"(Unadj) Unemployment Rate - Foreign born, Less than a high school diploma, 25 years and over, Non-Hispanic White"
LNU04000392,2014,M13,4.4,nan,2014-12-31,"(Unadj) Unemployment Rate - 35-44 yrs., White Women"
LNU04015899,2014,M13,7.9,nan,2014-12-31,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women"
LNU04050355,2014,A01,8.7,nan,2014-12-31,"(Unadj) Unemployment Rate - Veterans, Gulf War Era, 35 to 44 years, Hispanic or Latino"
LNU04073430,2014,M13,3.0,nan,2014-12-31,"(Unadj) Unemployment Rate - Native born, Bachelor's degree and higher, 25 years and over"
LNU04025031,2014,M13,10.4,nan,2014-12-31,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Black or African American Men"
LNU04032271,2014,M13,14.4,nan,2014-12-31,"(Unadj) Unemployment Rate - Enrolled in School, 16-24 yrs., Asian Men"
LNU04000140,2014,M13,30.7,nan,2014-12-31,"(Unadj) Unemployment Rate - 18-19 yrs., Black or African American"
LNU04049972,2014,M13,14.3,nan,2014-12-31,"(Unadj) Unemployment Rate - Veterans, 25 to 34 years, Black or African American"
LNU04049706,2014,M13,16.4,nan,2014-12-31,"(Unadj) Unemployment Rate - Veterans, 20 to 24 years"
LNU04024897,2014,M13,4.0,nan,2014-12-31,"(unadj) Unemployment Rate - White, 55 yrs & over"
LNU04027676,2014,M13,6.2,nan,2014-12-31,"(Unadj) Unemployment Rate - High School Graduates, No College, 25 yrs. & over, Men"
LNU04034249,2014,M13,7.2,nan,2014-12-31,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Social Assistance, Men"
LNU04023026,2014,M13,8.8,nan,2014-12-31,"(Unadj) Unemployment Rate - Not Enrolled in School, Bachelor's degree and higher, 16-24 yrs., Hispanic or Latino"
LNU04034038,2014,M13,3.2,nan,2014-12-31,"(Unadj) Unemployment Rate - Professional and Related Occupations, Men"
LNU04032245,2014,M13,14.0,nan,2014-12-31,"(Unadj) Unemployment Rate - 16-19 yrs., Asian"
LNU04034088,2014,M13,4.1,nan,2014-12-31,"(Unadj) Unemployment Rate - Installation, Maintenance, and Repair Occupations, Women"
LNU04034168,2014,M13,6.3,nan,2014-12-31,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Transportation and Warehousing"
LNU04078836,2014,A01,5.0,nan,2014-12-31,"(Unadj) Unemployment Rate - Veterans, World War II or Korean War or Vietnam Era, 25 years and over"
LNU04026175,2014,M13,4.6,nan,2014-12-31,"(unadj) Unemployment Rate - Cuban Male, 20 yrs & over"
LNU04032268,2014,M13,11.9,nan,2014-12-31,"(Unadj) Unemployment Rate - Enrolled in School, 16-24 yrs., Asian"
LNU04034257,2014,M13,8.2,nan,2014-12-31,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Accommodation and Food Services, Men"
LNU04049864,2014,M13,5.0,nan,2014-12-31,"(Unadj) Unemployment Rate - Nonveterans, 25 years and over"
LNU04050638,2014,M13,4.5,nan,2014-12-31,"(Unadj) Unemployment Rate - Nonveterans, 45 to 54 years, Women"
LNU04066577,2014,A01,6.3,nan,2014-12-31,"(Unadj) Unemployment Rate - Veterans, Gulf War Era II, 25 to 34 years, White"
LNU04025317,2014,M13,12.3,nan,2014-12-31,"(Unadj) Unemployment Rate - 30-34 yrs., Black or African American"
LNU04027682,2014,M13,3.3,nan,2014-12-31,"(Unadj) Unemployment Rate - Bachelor's degree and higher, 25 yrs. & over, Women"
LNU04034142,2014,M13,4.0,nan,2014-12-31,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Paper and Printing, Women"
LNU04050642,2014,M13,4.0,nan,2014-12-31,"(Unadj) Unemployment Rate - Nonveterans, 45 to 54 years, White"
LNU04034140,2014,M13,4.1,nan,2014-12-31,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Paper and Printing"
LNU04032220,2014,M13,6.1,nan,2014-12-31,(Unadj) Unemployment Rate - Sales and Related Occupations
LNU04032226,2014,M13,7.4,nan,2014-12-31,"(Unadj) Unemployment Rate - Production, Transportation and Material Moving Occupations"
LNU04034178,2014,M13,5.6,nan,2014-12-31,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Publishing, Except Internet, Women"
LNU04066963,2014,A01,4.2,nan,2014-12-31,"(Unadj) Unemployment Rate - Veterans, Gulf War Era I, 55 to 64 years, Black or African American"
LNU04000062,2014,M13,5.3,nan,2014-12-31,"(Unadj) Unemployment Rate - 25-54 yrs., Women"
LNU04000313,2014,M13,8.6,nan,2014-12-31,(Unadj) Unemployment Rate - Women who Maintain Families
LNU04032246,2014,M13,17.8,nan,2014-12-31,"(Unadj) Unemployment Rate - 16-17 yrs., Asian"
LNU04050606,2014,M13,3.4,nan,2014-12-31,"(Unadj) Unemployment Rate - Veterans, Gulf War Era, 45 to 54 years"
LNU04022998,2014,M13,7.5,nan,2014-12-31,"(Unadj) Unemployment Rate - Enrolled in College 16-24 yrs., White"
LNU04035192,2014,M13,5.4,nan,2014-12-31,"(Unadj) Unemployment Rate -  50-54 yrs., Hispanic or Latino"
LNU04066830,2014,A01,5.6,nan,2014-12-31,"(Unadj) Unemployment Rate - Veterans, Gulf War Era II, 45 to 54 years, Black or African American"
LNU04000100,2014,M13,20.2,nan,2014-12-31,"(Unadj) Unemployment Rate - 18-19 yrs., Hispanic or Latino"
LNU04000341,2014,M13,4.5,nan,2014-12-31,"(Unadj) Unemployment Rate - 45-54 yrs., Women"
LNU04000397,2014,M13,4.1,nan,2014-12-31,"(Unadj) Unemployment Rate - 45 yrs. & over, White Women"
LNU04018241,2014,M13,10.6,nan,2014-12-31,"(unadj) Unemployment Rate - Puerto Rican, 16 yrs & over"
LNU04024887,2014,M13,13.4,nan,2014-12-31,(Unadj) Unemployment Rate - 16-24 yrs.
LNU04050308,2014,M13,4.5,nan,2014-12-31,"(Unadj) Unemployment Rate - Veterans, 35 to 44 years, Men"
LNU04034238,2014,M13,4.5,nan,2014-12-31,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Educational Services, Women"
LNU04066588,2014,M13,7.3,nan,2014-12-31,"(Unadj) Unemployment Rate - Veterans, Gulf War Era I, 25 to 34 years, Men"
LNU0404952633,2014,A01,3.8,nan,2014-12-31,"(Unadj) Unemployment Rate - Veterans, 18 years and over, New Hampshire"
LNU04073482,2014,A01,2.7,nan,2014-12-31,"(Unadj) Unemployment Rate - Native born, Bachelor's degree and higher, 25 years and over, Non-Hispanic White"
LNU04034071,2014,M13,3.3,nan,2014-12-31,"(Unadj) Unemployment Rate - Community and Social Services Occupations, Women"
LNU04000465,2014,M13,7.4,nan,2014-12-31,"(Unadj) Unemployment Rate - 65 yrs. & over, Black or African American Women"
LNU04023005,2014,M13,14.5,nan,2014-12-31,"(Unadj) Unemployment Rate - Enrolled in College Full Time 16-24 yrs., Black or African American"
LNU04025312,2014,M13,14.3,nan,2014-12-31,"(Unadj) Unemployment Rate - 25-29 yrs., Black or African American"
LNU0404952618,2014,A01,5.6,nan,2014-12-31,"(Unadj) Unemployment Rate - Veterans, 18 years and over, Indiana"
LNU04015843,2014,M13,7.9,nan,2014-12-31,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Men"
LNU04200001,2014,M13,6.4,nan,2014-12-31,(Unadj) Unemployment Rate - Part-Time Labor Force Men
LNU04025030,2014,M13,6.0,nan,2014-12-31,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Black or African American Men"
LNU04073479,2014,A01,9.2,nan,2014-12-31,"(Unadj) Unemployment Rate - Native born, Less than a high school diploma, 25 years and over, Non-Hispanic White"
LNU04000004,1963,M11,4.1,nan,1963-11-01,(Unadj) Unemployment Rate - White Men
LNU04000354,1963,M11,4.9,nan,1963-11-01,"(Unadj) Unemployment Rate - 65 yrs. & over, Women"
LNU04000095,1963,M11,3.9,nan,1963-11-01,(Unadj) Unemployment Rate - 55-64 yrs.
LNU04100000,1963,M11,4.9,nan,1963-11-01,(Unadj) Unemployment Rate - Full-Time Labor Force
LNU04000040,1963,M11,6.6,nan,1963-11-01,"(Unadj) Unemployment Rate - 20-24 yrs., White Men"
LNS14000015,1963,M11,15.9,nan,1963-11-01,"(Seas) Unemployment Rate - 16-19 yrs., White"
LNU04023705Q,1968,Q01,0.6,nan,1968-01-15,(Unadj) Unemployment Rate - Job Leavers
LNS14000048Q,1968,Q01,2.5,nan,1968-01-15,(Seas) Unemployment Rate - 25 yrs. & over
LNS14100026Q,1968,Q01,4.1,nan,1968-01-15,"(Seas) Unemployment Rate  Full-Time Workers 20 yrs. & over, Women"
LNS14100000Q,1968,Q01,3.4,nan,1968-01-15,(Seas) Unemployment Rate  Full-Time Workers
LNS14024886Q,1968,Q01,9.7,nan,1968-01-15,"(Seas) Unemployment Rate - 16-24 yrs., Women"
LNS14023705Q,1968,Q01,0.6,nan,1968-01-15,(Seas) Unemployment Rate - Job Leavers
LNS14024887Q,1968,Q01,8.7,nan,1968-01-15,(Seas) Unemployment Rate - 16-24 yrs.
LNU04000025Q,1968,Q01,2.9,nan,1968-01-15,"(Unadj) Unemployment Rate - 20 yrs. & over, Men"
LNU04000173Q,1968,Q01,2.4,nan,1968-01-15,"(Unadj) Unemployment Rate - 35-44 yrs., Men"
LNU04000347,1987,M09,3.5,nan,1987-09-01,"(Unadj) Unemployment Rate - 55-64 yrs., Women"
LNU04200012,1987,M09,14.8,nan,1987-09-01,(Unadj) Unemployment Rate - Part-Time Labor Force 16-19 yrs.
LNS14000007,1987,M09,12.0,nan,1987-09-01,(Seas) Unemployment Rate - Black or African American Men
LNU04022971,1987,M09,9.2,nan,1987-09-01,"(Unadj) Unemployment Rate - Enrolled in School, 20-24 yrs., Hispanic or Latino"
LNU04000154,1987,M09,16.4,nan,1987-09-01,"(Unadj) Unemployment Rate - 18-19 yrs., Men"
LNU04022996,1987,M09,10.5,nan,1987-09-01,(Unadj) Unemployment Rate - Enrolled in College 16-24 yrs.
LNS14000014,1987,M09,15.3,nan,1987-09-01,"(Seas) Unemployment Rate - 16-19 yrs., Women"
LNU04000173,1987,M09,3.8,nan,1987-09-01,"(Unadj) Unemployment Rate - 35-44 yrs., Men"
LNU04023027,1987,M09,19.2,nan,1987-09-01,"(Unadj) Unemployment Rate - Not Enrolled in School, Less than a High School Diploma 16-24 yrs., Hispanic or Latino"
LNU04000101,1987,M09,5.3,nan,1987-09-01,"(Unadj) Unemployment Rate - 25-34 yrs., Hispanic or Latino"
LNU04023028,1987,M09,10.7,nan,1987-09-01,"(Unadj) Unemployment Rate - Not Enrolled in School, 20-24 yrs., Hispanic or Latino"
LNU04000399,1987,M09,2.9,nan,1987-09-01,"(Unadj) Unemployment Rate - 45-54 yrs., White Women"
LNU04025037,1987,M09,11.7,nan,1987-09-01,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Black or African American Women"
LNU04000117,1987,M09,3.2,nan,1987-09-01,"(Unadj) Unemployment Rate - 45-54 yrs., White"
LNU04023655,1987,M09,0.4,nan,1987-09-01,(Unadj) Unemployment Rate - Job Losers on Layoff 16-19 yrs.
LNS14200001,1987,M09,8.0,nan,1987-09-01,(Seas) Unemployment Rate  Part-Time Workers Men
LNU04015845,1987,M09,5.0,nan,1987-09-01,"(Unadj) Unemployment Rate - 45-54 yrs., Black or African American Men"
LNU04000019,1987,M09,32.9,nan,1987-09-01,"(Unadj) Unemployment Rate - 16-19 yrs., Black or African American Men"
LNU04000340,1987,M09,3.6,nan,1987-09-01,"(Unadj) Unemployment Rate - 45-49 yrs., Women"
LNS14025669,1987,M09,3.9,nan,1987-09-01,(Seas) Unemployment Rate - Married
LNU04000255,1987,M09,2.8,nan,1987-09-01,"(Unadj) Unemployment Rate - 60-64 yrs., White Men"
LNU04000015,1987,M09,14.3,nan,1987-09-01,"(Unadj) Unemployment Rate - 16-19 yrs., White"
LNU04023061,1987,M09,6.7,nan,1987-09-01,"(Unadj) Unemployment Rate - Not Enrolled in School, Bachelor's degree and higher, 16-24 yrs., Women"
LNU04024311,1987,M09,2.8,nan,1987-09-01,"(Unadj) Unemployment Rate - Experienced Workers Nonagriculture Government, Self-employed, Unincorporated, and Unpaid family workers"
LNU04023024,1987,M09,15.4,nan,1987-09-01,"(Unadj) Unemployment Rate - Not Enrolled in School, 16-24 yrs., Hispanic or Latino"
LNU04023044,1987,M09,21.5,nan,1987-09-01,"(Unadj) Unemployment Rate - Not Enrolled in School, 20-24 yrs., Black or African American"
LNU04000369,1987,M09,3.6,nan,1987-09-01,"(Unadj) Unemployment Rate - 55-64 yrs., Hispanic or Latino Women"
LNS14024887,1987,M09,11.8,nan,1987-09-01,(Seas) Unemployment Rate - 16-24 yrs.
LNU04023621,1987,M09,2.4,nan,1987-09-01,(Unadj) Unemployment Rate - Job Losers
LNU04024710,1987,M09,5.2,nan,1987-09-01,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated 20-64 yrs., White Men"
LNU04000033,1987,M09,6.4,nan,1987-09-01,"(Unadj) Unemployment Rate - 20 yrs. & over, Hispanic or Latino"
LNU04000059,1987,M09,5.8,nan,1987-09-01,"(Unadj) Unemployment Rate - 25 yrs. & over, Hispanic or Latino Women"
LNU04024704,1987,M09,6.2,nan,1987-09-01,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated 20-64 yrs., Men"
LNU04000070,1987,M09,5.2,nan,1987-09-01,(Unadj) Unemployment Rate - 25-54 yrs.. Hispanic or Latino Men
LNU04000098,1987,M09,26.3,nan,1987-09-01,"(Unadj) Unemployment Rate - 16-17 yrs., Hispanic or Latino"
LNU04022990,1987,M09,16.4,nan,1987-09-01,(Unadj) Unemployment Rate - Enrolled in High School 16-24 yrs.
LNU04024933,1987,M09,5.0,nan,1987-09-01,(Unadj) Unemployment Rate - 30-34 yrs.
LNS14000025,1987,M09,5.1,nan,1987-09-01,"(Seas) Unemployment Rate - 20 yrs. & over, Men"
LNU04015850,1987,M09,5.6,nan,1987-09-01,"(Unadj) Unemployment Rate - 55-59 yrs., Black or African American Men"
LNU04000354,1999,M08,2.6,nan,1999-08-01,"(Unadj) Unemployment Rate - 65 yrs. & over, Women"
LNU04000033,1999,M08,5.9,nan,1999-08-01,"(Unadj) Unemployment Rate - 20 yrs. & over, Hispanic or Latino"
LNU04024713,1999,M08,4.8,nan,1999-08-01,"(Unadj) Unemployment Rate - Never Married 20-64 yrs., White Women"
LNU04000181,1999,M08,2.4,nan,1999-08-01,"(Unadj) Unemployment Rate - 45-49 yrs., Men"
LNU04015850,1999,M08,2.9,nan,1999-08-01,"(Unadj) Unemployment Rate - 55-59 yrs., Black or African American Men"
LNU04025029,1999,M08,4.8,nan,1999-08-01,"(Unadj) Unemployment Rate - Never Married 25 yrs. & over, Men"
LNU04034092,1999,M08,3.8,nan,1999-08-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Men"
LNS14000002,1999,M08,4.3,nan,1999-08-01,(Seas) Unemployment Rate - Women
LNS14000164,1999,M08,3.8,nan,1999-08-01,"(Seas) Unemployment Rate - 25-34 yrs., Men"
LNU04000464,1999,M08,3.4,nan,1999-08-01,"(Unadj) Unemployment Rate - 60-64 yrs., Black or African American Women"
LNU04024897,1999,M08,2.6,nan,1999-08-01,"(unadj) Unemployment Rate - White, 55 yrs & over"
LNS14023569,1999,M08,0.3,nan,1999-08-01,(Seas) Unemployment Rate - New Entrants
LNU04015350,1999,M08,1.0,nan,1999-08-01,"(Unadj) Unemployment Rate - 75 yrs. & over, White Women"
LNU04025037,1999,M08,6.3,nan,1999-08-01,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Black or African American Women"
LNU04000115,1999,M08,3.0,nan,1999-08-01,"(Unadj) Unemployment Rate - 35-44 yrs., White"
LNU04000039,1999,M08,6.3,nan,1999-08-01,"(Unadj) Unemployment Rate - 20-24 yrs., White"
LNU04000371,1999,M08,3.1,nan,1999-08-01,"(Unadj) Unemployment Rate - 65 yrs. & over, Hispanic or Latino Women"
LNU04000405,1999,M08,2.8,nan,1999-08-01,"(Unadj) Unemployment Rate - 55-64 yrs., White Women"
LNS14200000,1999,M08,4.4,nan,1999-08-01,(Seas) Unemployment Rate  Part-Time Workers
LNU04000143,1999,M08,5.1,nan,1999-08-01,"(Unadj) Unemployment Rate - 35-44 yrs., Black or African American"
LNU04000250,1999,M08,2.4,nan,1999-08-01,"(Unadj) Unemployment Rate - 55-64 yrs., White Men"
LNU04000015,1999,M08,9.6,nan,1999-08-01,"(Unadj) Unemployment Rate - 16-19 yrs., White"
LNS14000029,1999,M08,3.2,nan,1999-08-01,"(Seas) Unemployment Rate - 20 yrs. & over, White Women"
LNU04000059,1999,M08,6.7,nan,1999-08-01,"(Unadj) Unemployment Rate - 25 yrs. & over, Hispanic or Latino Women"
LNS14000025,1999,M08,3.6,nan,1999-08-01,"(Seas) Unemployment Rate - 20 yrs. & over, Men"
LNU04024312,1999,M08,2.2,nan,1999-08-01,"(Unadj) Unemployment Rate - Experienced Workers Nonagriculture Government, Self-employed, Unincorporated, and Unpaid family workers Men"
LNU04000210,1999,M08,3.8,nan,1999-08-01,"(Unadj) Unemployment Rate - 35-44 yrs., Hispanic or Latino Men"
LNU04000070,1999,M08,4.0,nan,1999-08-01,(Unadj) Unemployment Rate - 25-54 yrs.. Hispanic or Latino Men
LNU04000208,1999,M08,4.3,nan,1999-08-01,"(Unadj) Unemployment Rate - 25-34 yrs., Hispanic or Latino Men"
LNU04015864,1999,M08,3.9,nan,1999-08-01,"(Unadj) Unemployment Rate - 65 yrs. & over, Black or African American Men"
LNU04023005,1999,M08,12.5,nan,1999-08-01,"(Unadj) Unemployment Rate - Enrolled in College Full Time 16-24 yrs., Black or African American"
LNU04000091,1999,M08,3.3,nan,1999-08-01,(Unadj) Unemployment Rate - 35-44 yrs.
LNU04000214,1999,M08,8.3,nan,1999-08-01,"(Unadj) Unemployment Rate - 55-64 yrs., Hispanic or Latino Men"
LNU04000340,1999,M08,3.0,nan,1999-08-01,"(Unadj) Unemployment Rate - 45-49 yrs., Women"
LNU04100002,1999,M08,4.6,nan,1999-08-01,(Unadj) Unemployment Rate - Full-Time Labor Force Women
LNU04023745,1999,M08,2.9,nan,1999-08-01,"(Unadj) Unemployment Rate - Job Losers and Persons who Completed Temporary Jobs, Hispanic or Latino"
LNU04024954,2003,M02,3.7,nan,2003-02-01,"(Unadj) Unemployment Rate - 70-74 yrs., White"
LNU04034019,2003,M02,2.8,nan,2003-02-01,(Unadj) Unemployment Rate - Management Occupations
LNU04034022,2003,M02,4.7,nan,2003-02-01,(Unadj) Unemployment Rate - Architecture and Engineering Occupations
LNU04034076,2003,M02,7.2,nan,2003-02-01,"(Unadj) Unemployment Rate - Service Occupations, Women"
LNU04000243,2003,M02,5.0,nan,2003-02-01,"(Unadj) Unemployment Rate - 45-49 yrs., White Men"
LNU04034190,2003,M02,10.3,nan,2003-02-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Telecommunications, Women"
LNU04034223,2003,M02,13.4,nan,2003-02-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Management, Administrative and Waste Services, Men"
LNU04034271,2003,M02,8.8,nan,2003-02-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Repair and Maintenance, Men"
LNS14000005,2003,M02,4.8,nan,2003-02-01,(Seas) Unemployment Rate - White Women
LNS14100000,2003,M02,6.0,nan,2003-02-01,(Seas) Unemployment Rate  Full-Time Workers
LNU04032297,2003,M02,4.4,nan,2003-02-01,"(Unadj) Unemployment Rate - Some College or Associate Degree, 25 yrs. & over, Asian"
LNU04034239,2003,M02,3.3,nan,2003-02-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Health Care and Social Assistance"
LNU04022990,2003,M02,17.8,nan,2003-02-01,(Unadj) Unemployment Rate - Enrolled in High School 16-24 yrs.
LNU04023631,2003,M02,2.8,nan,2003-02-01,"(Unadj) Unemployment Rate - Job Losers 20 yrs. & over, Women"
LNU04024950,2003,M02,4.2,nan,2003-02-01,"(Unadj) Unemployment Rate - 50-54 yrs., White"
LNS14200012,2003,M02,12.7,nan,2003-02-01,(Seas) Unemployment Rate  Part-Time Workers 16-19 yrs.
LNU04000249,2003,M02,4.2,nan,2003-02-01,"(Unadj) Unemployment Rate - 55-59 yrs., White Men"
LNU04023009,2003,M02,11.7,nan,2003-02-01,"(Unadj) Unemployment Rate - Enrolled in College Part Time 16-24 yrs., Hispanic or Latino"
LNU04022998,2003,M02,7.2,nan,2003-02-01,"(Unadj) Unemployment Rate - Enrolled in College 16-24 yrs., White"
LNS14000315,2003,M02,3.7,nan,2003-02-01,(Seas) Unemployment Rate - Married Women
LNS14032183,2003,M02,5.8,nan,2003-02-01,(Seas) Unemployment Rate - Asian
LNU04000041,2003,M02,7.8,nan,2003-02-01,"(Unadj) Unemployment Rate - 20-24 yrs., White Women"
LNS14000003,2003,M02,5.1,nan,2003-02-01,(Seas) Unemployment Rate - White
LNU04034242,2003,M02,2.4,nan,2003-02-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Hospitals"
LNU04034245,2003,M02,3.6,nan,2003-02-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Health Services, Except Hospitals"
LNU04032220,2003,M02,6.3,nan,2003-02-01,(Unadj) Unemployment Rate - Sales and Related Occupations
LNU04022989,2003,M02,19.1,nan,2003-02-01,"(Unadj) Unemployment Rate - Enrolled in School, 16-24 yrs., Black or African American Women"
LNU04032261,2003,M02,8.3,nan,2003-02-01,"(Unadj) Unemployment Rate - 60-64 yrs., Asian"
LNU04032277,2003,M02,15.4,nan,2003-02-01,"(Unadj) Unemployment Rate - Not Enrolled in School, 16-24 yrs., Asian"
LNU04034154,2003,M02,5.0,nan,2003-02-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Wholesale Trade"
LNS14000088,2003,M02,16.1,nan,2003-02-01,(Seas) Unemployment Rate - 18-19 yrs.
LNU04025029,2003,M02,9.5,nan,2003-02-01,"(Unadj) Unemployment Rate - Never Married 25 yrs. & over, Men"
LNU04034240,2003,M02,3.2,nan,2003-02-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Health Care and Social Assistance, Men"
LNU04035189,2003,M02,7.8,nan,2003-02-01,"(Unadj) Unemployment Rate -  35-39 yrs., Hispanic or Latino"
LNU04024707,2003,M02,7.9,nan,2003-02-01,"(Unadj) Unemployment Rate - Never Married 20-64 yrs., Women"
LNU04034065,2003,M02,2.7,nan,2003-02-01,"(Unadj) Unemployment Rate - Management Occupations, Women"
LNU04034112,2003,M02,8.4,nan,2003-02-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Computers and Electronic Products, Men"
LNU04034257,2003,M02,8.7,nan,2003-02-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Accommodation and Food Services, Men"
LNU04000173,2003,M02,5.9,nan,2003-02-01,"(Unadj) Unemployment Rate - 35-44 yrs., Men"
LNU04000411,2003,M02,2.9,nan,2003-02-01,"(Unadj) Unemployment Rate - 62-64 yrs., White Women"
LNU04034273,2003,M02,3.0,nan,2003-02-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Personal and Laundry Services"
LNU04035188,2003,M02,7.7,nan,2003-02-01,"(Unadj) Unemployment Rate -  30-34 yrs., Hispanic or Latino"
LNU04015844,2003,M02,9.1,nan,2003-02-01,"(Unadj) Unemployment Rate - 45-49 yrs., Black or African American Men"
LNU04034002,2003,M02,3.1,nan,2003-02-01,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, Asian Men"
LNU04034027,2003,M02,8.1,nan,2003-02-01,"(Unadj) Unemployment Rate - Arts, Design, Entertainment, Sports, and Media Occupations"
LNS14023557,2003,M02,1.6,nan,2003-02-01,(Seas) Unemployment Rate - Reentrants to Labor Force
LNU04000001,2003,M02,7.0,nan,2003-02-01,(Unadj) Unemployment Rate - Men
LNU04034124,2003,M02,5.8,nan,2003-02-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Furniture and Fixtures, Men"
LNU04000106,2003,M02,5.6,nan,2003-02-01,"(Unadj) Unemployment Rate -  55-59 yrs., Hispanic or Latino"
LNU04024708,2003,M02,3.9,nan,2003-02-01,"(Unadj) Unemployment Rate - Married 20-64 yrs., White Men"
LNU04034163,2003,M02,6.4,nan,2003-02-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Retail Trade"
